codsbs,tipcreditosbs,codempsistemafinancierodeuda,codctacontablesbs,codmoneda,tipcondiciondiamorosidad,mtodeudasol,tipclasifriesgoempsistemafinan,codrubroicc,codmes
0083873019,10,00104,84141000000000,0001,0.0,48736.87,0,000,202202
0096413858,10,00123,81180102020000,0001,0.0,42.87,0,000,202202
0107742786,12,00238,14110306030000,0001,0.0,2906.29,0,004,202202
0121231867,10,00156,15150102000000,0001,0.0,23.18,0,000,202202
0121231867,10,00156,81180102010000,0001,0.0,6610.76,0,000,202202
0083661526,09,00104,14111306020000,0001,0.0,56754.49,0,004,202202
0016775304,11,00145,14110302020000,0001,0.0,639.65,0,001,202202
0056599134,09,00107,14181300000000,0001,0.0,133.11,0,000,202202
0059402617,10,00123,14110206020000,0001,0.0,9780.82,0,004,202202
0073639468,10,00228,84141000000000,0001,0.0,17776.32,0,000,202202
0066439933,10,00231,14180200000000,0001,0.0,67.89,0,000,202202
0085410750,10,00228,84141000000000,0001,0.0,53499.3,0,000,202202
0095210414,10,00104,14110206020000,0001,0.0,6035.13,0,004,202202
0117723429,11,00145,14110302010000,0001,0.0,955.31,0,001,202202
0023218976,12,00142,14180300000000,0001,0.0,88.29,0,000,202202
0041454393,11,00145,14110302020000,0001,0.0,6473.15,0,001,202202
0063644498,09,00104,14111306020000,0001,0.0,30119.25,0,004,202202
0065302322,10,00123,29110201000000,0001,0.0,3.25,0,000,202202
0065302322,12,00237,14180300000000,0001,8.0,10.94,0,000,202202
0065302322,10,00228,14110206020000,0001,0.0,1924.58,0,004,202202
0071698521,11,00145,14180300000000,0001,0.0,11.46,0,000,202202
0071698521,11,00145,14110302020000,0001,0.0,2221.04,0,001,202202
0075297491,10,00228,14180200000000,0001,0.0,39.45,0,000,202202
0075499035,12,00082,14180300000000,0001,0.0,248.33,0,000,202202
0076297304,10,00123,84140513000000,0001,0.0,2906.96,0,000,202202
0080563728,09,00006,14111306020000,0001,0.0,200000.0,0,004,202202
0103267463,11,00145,14110302020000,0001,0.0,4819.82,0,001,202202
0061869115,09,00123,14111306020000,0001,0.0,31926.63,0,004,202202
0063702943,10,00123,72150302010000,0001,0.0,749.46,0,000,202202
0063702943,10,00123,84140900000000,0001,0.0,3.0,0,042,202202
0072909666,11,00145,72150603000000,0001,0.0,2821.83,0,000,202202
0072909666,09,00107,14111306020000,0001,0.0,39199.49,0,004,202202
0076579784,09,00107,81180113020000,0001,0.0,251.87,0,000,202202
0083204796,10,00237,81193702010000,0001,0.0,2734.93,2,000,202202
0095210414,10,00228,84141000000000,0001,0.0,30774.96,0,000,202202
0096158190,09,00107,29110101000000,0001,0.0,190.03,0,000,202202
0103902517,10,00114,84141000000000,0001,0.0,2279.37,1,000,202202
0107947957,12,00103,14180300000000,0001,0.0,27.93,0,000,202202
0118686772,09,00107,81181113020000,0001,0.0,300.0,0,000,202202
0029948828,99,00103,84140900000000,0001,0.0,738.18,0,042,202202
0063618284,10,00228,14180200000000,0001,0.0,8.41,0,000,202202
0090163302,10,00228,14180200000000,0001,0.0,60.9,0,000,202202
0093411943,10,00228,15150102000000,0001,0.0,10.72,0,000,202202
0054800070,10,00228,15150102000000,0001,0.0,18.64,0,000,202202
0064502069,10,00106,14180200000000,0001,0.0,54.97,0,000,202202
0073355702,10,00123,29110201000000,0001,0.0,26.9,0,000,202202
0077051686,09,00228,14181300000000,0001,0.0,109.28,0,000,202202
0052030684,09,00123,14181300000000,0001,0.0,190.94,0,000,202202
0058307408,10,00228,15150102000000,0001,0.0,11.68,0,000,202202
0061869115,09,00123,81180113020000,0001,0.0,638.53,0,000,202202
0073079497,11,00073,14110302020000,0001,0.0,1008.83,0,001,202202
0085817051,09,00104,14111306020000,0001,0.0,167688.53,0,004,202202
0090660233,09,00101,14181300000000,0001,0.0,2158.04,0,000,202202
0049480105,10,00104,14110206020000,0001,0.0,9271.64,0,004,202202
0055858560,10,00231,14180200000000,0001,0.0,52.07,0,000,202202
0082437738,09,00123,14181300000000,0001,0.0,1163.25,0,000,202202
0088796837,09,00106,81181113020000,0001,0.0,620.0,0,000,202202
0094725330,11,00072,81192301000000,0001,0.0,1.0,0,000,202202
0100035286,11,00006,72150603000000,0001,0.0,2800.0,0,000,202202
0064947834,10,00228,15150102000000,0001,0.0,7.8,0,000,202202
0068024838,11,00002,81192301000000,0001,0.0,3068.17,0,000,202202
0069820263,09,00231,14181300000000,0001,0.0,38.81,0,000,202202
0083661526,09,00104,84141000000000,0001,0.0,46163.54,0,000,202202
0002571536,11,00073,72150603000000,0001,0.0,1000.0,0,000,202202
0016300675,11,00248,84140206000000,0001,0.0,4677.04,0,042,202202
0033661088,09,00106,72150313000000,0001,0.0,74750.76,0,000,202202
0041460016,09,00101,14111306020000,0001,0.0,29134.59,0,004,202202
0059679503,11,00073,81192301000000,0001,0.0,1700.0,0,000,202202
0059725181,09,00106,29110101000000,0001,0.0,20.58,0,000,202202
0063071757,10,00107,14110206020000,0001,0.0,4257.53,0,004,202202
0071556395,09,00001,14111306020000,0001,0.0,16500.0,0,004,202202
0071698521,11,00145,72150603000000,0001,0.0,2578.96,0,000,202202
0071892484,09,00123,72150313000000,0001,0.0,3381.88,0,000,202202
0075499035,10,00228,84141000000000,0001,0.0,7081.92,0,000,202202
0078196483,09,00123,84140900000000,0001,0.0,1.0,0,042,202202
0079374938,10,00228,15150102000000,0001,0.0,18.63,0,000,202202
0084792039,09,00228,14181300000000,0001,0.0,14.89,0,000,202202
0084867535,10,00228,14180200000000,0001,0.0,11.86,0,000,202202
0066501213,10,00228,84141000000000,0001,0.0,13871.64,0,000,202202
0126119810,10,00228,14180200000000,0001,0.0,37.67,0,000,202202
0136764578,10,00107,14180200000000,0001,0.0,37.31,1,000,202202
0180831169,10,00123,84140900000000,0001,0.0,2.0,0,042,202202
0031005230,10,00123,84140900000000,0001,0.0,2.0,0,042,202202
0032227350,09,00230,14181300000000,0001,0.0,159.17,0,000,202202
0049310048,09,00123,84140900000000,0001,0.0,2.0,0,042,202202
0065050293,10,00228,84141000000000,0001,0.0,18152.12,0,000,202202
0071366456,09,00123,84140900000000,0001,0.0,2.0,0,042,202202
0083370548,10,00123,84140900000000,0001,0.0,2.0,0,042,202202
0069636870,11,00004,15150102000000,0001,0.0,7.9,0,000,202202
0090696246,09,00123,29110201000000,0001,0.0,46.57,0,000,202202
0011565611,12,00004,14180300000000,0001,0.0,14.8,0,000,202202
0107193111,12,00006,81192301000000,0001,0.0,3100.0,0,000,202202
0203270593,10,00231,14110206020000,0001,0.0,13980.24,0,004,202202
0075081111,10,00228,14180200000000,0001,0.0,93.31,0,000,202202
0091462559,09,00104,29110101000000,0001,0.0,79.69,0,000,202202
0172082157,12,00237,29110104000000,0001,0.0,51.48,1,000,202202
0064133730,10,00123,84140900000000,0001,0.0,1.0,3,042,202202
0016300675,11,00061,14180300000000,0001,0.0,32.56,0,000,202202
0017709631,10,00228,15150102000000,0001,0.0,22.55,0,000,202202
0033661088,09,00106,84140519000000,0001,0.0,27000.0,0,000,202202
0049310048,09,00082,14181300000000,0001,0.0,2826.15,0,000,202202
0059679503,11,00002,14110302020000,0001,0.0,2814.93,0,001,202202
0071698521,11,00002,14180300000000,0001,0.0,48.31,0,000,202202
0075499035,12,00082,14110306050000,0001,0.0,55050.0,0,004,202202
0091330105,10,00104,14110206020000,0001,0.0,30863.23,0,004,202202
0091648563,10,00172,14180200000000,0001,0.0,17.52,0,000,202202
0104843930,11,00145,72150603000000,0001,0.0,1000.0,8,000,202202
0104843930,12,00072,14110306030000,0001,0.0,15849.6,0,004,202202
0117723429,11,00145,14110302020000,0001,0.0,3759.32,0,001,202202
0030098692,10,00228,15150102000000,0001,0.0,6.3,0,000,202202
0035115293,10,00237,14180200000000,0001,0.0,354.24,0,000,202202
0052437482,12,00109,14110306050000,0001,0.0,396.57,0,004,202202
0059761510,10,00103,14180200000000,0001,0.0,340.73,0,000,202202
0064947834,10,00227,14110206020000,0001,0.0,1000.0,0,004,202202
0068024838,11,00073,81192301000000,0001,0.0,7200.0,0,000,202202
0070016591,10,00228,14110206020000,0001,0.0,12183.01,0,004,202202
0083661526,09,00104,14181300000000,0001,0.0,745.75,0,000,202202
0095124194,10,00123,14180200000000,0001,0.0,88.29,0,000,202202
0095124194,10,00103,14110206020000,0001,0.0,9452.29,0,004,202202
0193039707,10,00123,14110206020000,0001,0.0,6853.66,0,004,202202
0022599976,11,00073,72150603000000,0001,0.0,47.27,2,000,202202
0038468944,12,00073,14110306130000,0001,0.0,6474.82,0,000,202202
0052030684,09,00123,72150313000000,0001,0.0,6996.19,0,000,202202
0067447824,10,00103,14180200000000,0001,0.0,177.34,0,000,202202
0074391982,10,00104,84141000000000,0001,0.0,9353.36,0,000,202202
0093652347,10,00101,29110101000000,0001,0.0,26.12,0,000,202202
0117539334,09,00228,29110101000000,0001,0.0,201.21,0,000,202202
0033694644,10,00228,15150102000000,0001,0.0,21.3,0,000,202202
0049480105,11,00072,72150603000000,0001,0.0,110.0,0,000,202202
0055858560,10,00123,14110206010000,0001,0.0,302.96,0,004,202202
0062662492,12,00104,14110306030000,0001,0.0,14597.27,0,004,202202
0064705768,10,00123,72150302010000,0001,0.0,746.34,0,000,202202
0079605115,10,00228,15150102000000,0001,0.0,14.82,0,000,202202
0082437738,09,00106,15150102000000,0001,0.0,123.94,0,000,202202
0082437738,09,00106,84140518000000,0001,0.0,19102.34,0,000,202202
0083406755,10,00231,14110206020000,0001,0.0,11366.73,0,004,202202
0089235618,10,00123,14180200000000,0001,0.0,787.07,0,000,202202
0095403760,99,00006,84240201020000,1001,0.0,443080.3,0,081,202202
0101164551,09,00123,14181300000000,0001,0.0,1806.43,0,000,202202
0117692370,10,00228,14110206020000,0001,0.0,1953.47,0,004,202202
0146896294,12,00006,81192301000000,0001,0.0,1900.0,0,000,202202
0164885038,10,00106,14180200000000,0001,0.0,46.14,0,000,202202
0045034780,10,00123,81181102010000,0001,0.0,9572.32,0,000,202202
0064502069,10,00228,14110206020000,0001,0.0,3819.75,0,004,202202
0064502069,10,00144,14110206020000,0001,0.0,4249.1,0,004,202202
0064502069,10,00144,84140900000000,0001,0.0,4249.1,0,042,202202
0069944396,12,00237,14110306140000,0001,0.0,5764.31,0,000,202202
0092552284,10,00123,14110206020000,0001,0.0,12097.54,0,004,202202
0095816355,12,00072,14190301000000,0001,0.0,199.98,1,026,202202
0059402617,10,00123,84140513000000,0001,0.0,3927.13,0,000,202202
0090019635,11,00073,14110302020000,0001,0.0,312.4,0,001,202202
0008552223,09,00144,84140900000000,0001,0.0,30350.61,0,042,202202
0055503788,10,00228,14180200000000,0001,0.0,39.77,0,000,202202
0057819154,10,00235,14180200000000,0001,0.0,88.87,0,000,202202
0049139900,10,00228,29110101000000,0001,0.0,3.13,0,000,202202
0132958858,10,00123,14180200000000,0001,0.0,244.42,0,000,202202
0046070518,10,00228,15150102000000,0001,0.0,8.53,0,000,202202
0079705721,09,00123,72150313000000,0001,0.0,21299.36,0,000,202202
0066340627,10,00125,14180200000000,0001,0.0,884.14,0,000,202202
0071366456,09,00112,14181300000000,0001,0.0,746.82,0,000,202202
0092508056,10,00123,72150302010000,0001,0.0,369.56,0,000,202202
0093791525,10,00123,84140900000000,0001,0.0,1.0,0,042,202202
0098526471,11,00072,72150603000000,0001,0.0,3500.0,0,000,202202
0102460219,12,00082,81130200000000,0001,408.0,2015.31,4,000,202202
0076579784,09,00107,29110709000000,0001,0.0,111.89,0,000,202202
0085405489,09,00107,84141000000000,0001,0.0,29723.51,0,000,202202
0095210414,11,00145,72150603000000,0001,0.0,553.31,0,000,202202
0034155577,10,00102,14180200000000,0001,0.0,11.26,0,000,202202
0035058532,10,00123,14180200000000,0001,0.0,17.26,0,000,202202
0084173746,09,00156,15150102000000,0001,0.0,38.7,0,000,202202
0086979861,09,00237,14181300000000,0001,0.0,241.1,0,000,202202
0116696622,10,00123,84141000000000,0001,0.0,3252.97,0,000,202202
0036055308,09,00112,14161306020000,0001,1579.0,33609.82,4,015,202202
0036972971,10,00111,84241000000000,1001,3525.0,45072.0,4,000,202202
0036972971,99,00072,84240201020000,1001,2912.0,57157.75,8,081,202202
0084867535,10,00391,81130200000000,0001,1338.0,4886.0,4,000,202202
0063823309,11,00006,72150603000000,0001,0.0,3120.07,3,000,202202
0203270593,10,00231,29110101000000,0001,0.0,52.18,0,000,202202
0045259773,09,00123,14181300000000,0001,0.0,83.44,0,000,202202
0065763648,10,00231,14180200000000,0001,0.0,138.32,0,000,202202
0084527955,09,00106,14111306020000,0001,0.0,14388.68,0,004,202202
0015260670,11,00002,72150603000000,0001,0.0,2100.0,0,000,202202
0019403327,10,00228,14180200000000,0001,0.0,117.65,0,000,202202
0058188271,10,00123,14110206020000,0001,0.0,3589.63,0,004,202202
0063823309,11,00006,14110302020000,0001,0.0,944.76,3,001,202202
0086476517,10,00123,14110206020000,0001,0.0,1039.97,0,004,202202
0090039776,10,00123,14110206020000,0001,0.0,24577.13,0,004,202202
0169508054,10,00103,81194001010000,0001,0.0,1263.55,0,000,202202
0176887249,10,00123,14180200000000,0001,0.0,132.56,0,000,202202
0195077134,09,00123,84140900000000,0001,0.0,3.0,0,042,202202
0020220988,10,00228,15150102000000,0001,0.0,28.32,0,000,202202
0036331321,10,00228,29110101000000,0001,0.0,0.09,0,000,202202
0046210492,12,00072,14180300000000,0001,0.0,75.73,0,000,202202
0056924221,09,00228,14181300000000,0001,0.0,53.4,0,000,202202
0059725181,09,00106,15150102000000,0001,0.0,22.5,0,000,202202
0071415163,09,00109,14111306020000,0001,0.0,4000.0,0,004,202202
0073555159,09,00228,14181300000000,0001,0.0,103.22,0,000,202202
0086641097,10,00101,14110206020000,0001,0.0,9661.17,0,004,202202
0087000745,10,00123,29110201000000,0001,0.0,10.75,0,000,202202
0087884490,10,00228,15150102000000,0001,0.0,13.54,0,000,202202
0087956814,10,00106,15150102000000,0001,0.0,4.5,0,000,202202
0089299578,10,00107,29110709000000,0001,0.0,102.61,0,000,202202
0059890603,12,00004,14110306030000,0001,0.0,96744.07,0,004,202202
0064947834,10,00228,14110206020000,0001,0.0,1431.19,0,004,202202
0068585147,09,00123,84140900000000,0001,0.0,4.0,0,042,202202
0073079497,10,00123,14110206020000,0001,0.0,7687.75,0,004,202202
0079169846,10,00228,14180200000000,0001,0.0,6.96,0,000,202202
0083552484,09,00107,84140900000000,0001,0.0,40948.39,0,042,202202
0156382531,10,00123,72150302020000,0001,0.0,28067.65,0,000,202202
0071436233,09,00123,14111306020000,0001,0.0,39169.5,0,004,202202
0072622774,12,00231,14180300000000,0001,0.0,798.06,0,000,202202
0079378984,09,00103,14111306020000,0001,0.0,140000.0,0,004,202202
0080036914,10,00104,14180200000000,0001,0.0,437.95,0,000,202202
0082038795,10,00228,14110206020000,0001,0.0,3892.97,0,004,202202
0092858464,12,00106,14110306030000,0001,0.0,94.73,0,004,202202
0136764578,10,00104,14180200000000,0001,0.0,47.64,0,000,202202
0180831169,11,00140,14110306030000,0001,0.0,5519.92,0,004,202202
0054800070,10,00228,84141000000000,0001,0.0,44465.59,0,000,202202
0055679401,10,00228,14180200000000,0001,0.0,46.21,0,000,202202
0064133730,10,00104,14190201000000,0001,0.0,2375.77,2,026,202202
0085425382,09,00123,29110201000000,0001,0.0,154.93,0,000,202202
0161974684,10,00228,14180200000000,0001,0.0,154.58,0,000,202202
0034155577,12,00103,14110306030000,0001,0.0,1071.29,0,004,202202
0052030684,11,00073,81192301000000,0001,0.0,11900.0,0,000,202202
0057795778,10,00106,14180200000000,0001,0.0,105.35,0,000,202202
0077349332,10,00108,84140900000000,0001,0.0,3072.0,0,042,202202
0087523012,09,00123,81180113020000,0001,0.0,638.54,0,000,202202
0031005230,11,00145,14110302020000,0001,0.0,169.95,0,001,202202
0016945030,09,00112,14181300000000,0001,0.0,1.25,0,000,202202
0045748022,11,00073,72150603000000,0001,0.0,2323.97,0,000,202202
0061785701,09,00156,15150102000000,0001,0.0,79.19,0,000,202202
0055503788,10,00123,29110108010000,0001,0.0,100.04,3,000,202202
0033694644,10,00228,84141000000000,0001,0.0,54711.58,0,000,202202
0060616906,99,00103,84140900000000,0001,0.0,190000.0,0,042,202202
0065016648,10,00101,14110206020000,0001,0.0,10245.89,0,004,202202
0066768414,12,00103,14110306030000,0001,0.0,1000.0,0,004,202202
0037819816,09,00103,14111306020000,0001,0.0,33296.92,0,004,202202
0073359554,10,00104,14110206010000,0001,0.0,4000.0,0,004,202202
0087046184,10,00228,84141000000000,0001,0.0,24994.71,0,000,202202
0088796837,09,00123,84140900000000,0001,0.0,2.0,0,042,202202
0090019635,09,00104,14181300000000,0001,0.0,17.77,0,000,202202
0100015684,11,00006,72150603000000,0001,0.0,752.63,0,000,202202
0100015684,11,00006,14110302010000,0001,0.0,3370.0,0,001,202202
0016300675,10,00228,15150102000000,0001,0.0,10.48,0,000,202202
0027471366,99,00006,84240201020000,1001,0.0,2452352.5,0,081,202202
0059679503,11,00002,72150603000000,0001,0.0,285.07,0,000,202202
0059679503,11,00142,14110302020000,0001,0.0,1409.99,0,001,202202
0063644498,09,00123,81180113020000,0001,0.0,117.71,0,000,202202
0086792567,10,00228,15150102000000,0001,0.0,20.49,0,000,202202
0087064760,09,00101,29110101000000,0001,0.0,189.89,0,000,202202
0087281868,09,00106,81180113020000,0001,0.0,608.79,0,000,202202
0090922602,10,00104,14110206020000,0001,0.0,2000.0,0,004,202202
0066303039,09,00231,14111306020000,0001,0.0,33519.4,0,004,202202
0068024838,11,00002,14180300000000,0001,0.0,0.17,0,000,202202
0014961704,10,00106,14180200000000,0001,0.0,65.56,0,000,202202
0016054283,10,00228,15150102000000,0001,0.0,8.96,0,000,202202
0062662492,12,00104,14180300000000,0001,0.0,6855.09,0,000,202202
0017382675,09,00082,14181300000000,0001,0.0,280.92,0,000,202202
0027516211,12,00061,14180300000000,0001,0.0,186.15,0,000,202202
0042150240,09,00082,14111306020000,0001,0.0,80000.0,0,004,202202
0071556395,12,00072,14180300000000,0001,0.0,286.21,0,000,202202
0083552484,09,00123,14181300000000,0001,0.0,318.36,0,000,202202
0086718847,09,00123,14111306020000,0001,0.0,91259.55,0,004,202202
0086718847,09,00123,84140900000000,0001,0.0,1.0,0,042,202202
0086794667,09,00106,84141000000000,0001,0.0,10238.15,0,000,202202
0089281946,10,00104,29110101000000,0001,0.0,21.03,0,000,202202
0090922602,10,00235,84141000000000,0001,0.0,1784.24,0,000,202202
0097346755,10,00228,14180200000000,0001,0.0,53.51,0,000,202202
0068156971,10,00123,72150302010000,0001,0.0,2961.79,0,000,202202
0085425382,09,00123,81180113010000,0001,0.0,11257.38,0,000,202202
0085941810,10,00123,81180102010000,0001,0.0,4175.81,0,000,202202
0086741865,08,00006,14141206020000,0001,0.0,46723.13,2,012,202202
0087725677,99,00231,15150102000000,0001,0.0,11.04,0,000,202202
0087725677,10,00231,14180200000000,0001,0.0,332.49,0,000,202202
0090021214,10,00111,84140900000000,0001,0.0,12000.0,0,042,202202
0101763609,10,00231,14110206020000,0001,0.0,7942.48,0,004,202202
0118529707,10,00123,84140511000000,0001,0.0,7628.75,0,000,202202
0139483545,11,00145,81192301000000,0001,0.0,1200.0,8,000,202202
0161974684,12,00107,14180300000000,0001,0.0,284.61,0,000,202202
0036039779,10,00488,81130200000000,0001,3411.0,1527.9,4,000,202202
0054593279,09,00114,14181300000000,0001,0.0,73.1,0,000,202202
0085817051,09,00104,81193713010000,0001,0.0,167688.53,0,000,202202
0087486826,10,00101,14180200000000,0001,0.0,21.33,0,000,202202
0087486826,11,00002,81192301000000,0001,0.0,2300.0,0,000,202202
0108756730,10,00228,29110101000000,0001,0.0,8.7,0,000,202202
0020687860,10,00228,84141000000000,0001,0.0,62523.9,0,000,202202
0073369681,10,00104,14110206010000,0001,0.0,51000.0,0,004,202202
0074274013,10,00156,14180200000000,0001,0.0,161.21,0,000,202202
0095653553,10,00231,14110206020000,0001,0.0,558.01,0,004,202202
0023218976,09,00228,15150102000000,0001,0.0,6.38,0,000,202202
0041454393,11,00145,72150603000000,0001,0.0,23526.85,0,000,202202
0063823309,10,00228,14110206020000,0001,0.0,1155.97,0,004,202202
0099428031,10,00108,14180200000000,0001,0.0,280.01,0,000,202202
0099428031,12,00002,14110306130000,0001,0.0,13753.71,0,000,202202
0132401942,10,00228,14110206020000,0001,0.0,6356.9,0,004,202202
0009303219,09,00082,14111306020000,0001,0.0,27625.02,0,004,202202
0016300675,11,00002,14180300000000,0001,0.0,75.89,0,000,202202
0031197864,10,00123,84140900000000,0001,0.0,1.0,0,042,202202
0046210492,12,00061,81193703010000,0001,0.0,9974.47,0,000,202202
0050969223,09,00107,14181300000000,0001,0.0,1044.93,0,000,202202
